Gene stable ID	Gene stable ID version	Gene name	Gene Synonym	Gene type	Chromosome/scaffold name
ENSGALG00000012011	ENSGALG00000012011.7	L3HYPDH		protein_coding	5
ENSGALG00000006413	ENSGALG00000006413.7	CEMIP		protein_coding	10
ENSGALG00000012638	ENSGALG00000012638.6	CRY1		protein_coding	1
ENSGALG00000010259	ENSGALG00000010259.6	COL28A1		protein_coding	2
ENSGALG00000050856	ENSGALG00000050856.1			protein_coding	3
ENSGALG00000048332	ENSGALG00000048332.1	GPR135		protein_coding	5
ENSGALG00000023640	ENSGALG00000023640.5	RSPO4		protein_coding	20
ENSGALG00000027786	ENSGALG00000027786.4	SOCS3		protein_coding	18
ENSGALG00000007594	ENSGALG00000007594.5	ASB12		protein_coding	4
ENSGALG00000006113	ENSGALG00000006113.6	ZNF326		protein_coding	8
ENSGALG00000006574	ENSGALG00000006574.6	CRYGS		protein_coding	9
ENSGALG00000031615	ENSGALG00000031615.3	FAIM2		protein_coding	33
ENSGALG00000009217	ENSGALG00000009217.6	TBC1D24		protein_coding	14
ENSGALG00000004671	ENSGALG00000004671.6	ANKRD27		protein_coding	11
ENSGALG00000053266	ENSGALG00000053266.1			protein_coding	KZ626819.1
ENSGALG00000011555	ENSGALG00000011555.7	QKI		protein_coding	3
ENSGALG00000027822	ENSGALG00000027822.3			protein_coding	18
ENSGALG00000006566	ENSGALG00000006566.5	TBCCD1		protein_coding	9
ENSGALG00000000109	ENSGALG00000000109.5	AFMID		protein_coding	18
ENSGALG00000035654	ENSGALG00000035654.2	gga-mir-1434		miRNA	28
ENSGALG00000040755	ENSGALG00000040755.2	ANGPT4		protein_coding	20
ENSGALG00000030800	ENSGALG00000030800.2	IL31RA		protein_coding	Z
ENSGALG00000010699	ENSGALG00000010699.6	MIOS		protein_coding	2
ENSGALG00000012017	ENSGALG00000012017.7	DAAM1		protein_coding	5
ENSGALG00000025600	ENSGALG00000025600.2			snoRNA	28
ENSGALG00000007599	ENSGALG00000007599.6	AMER1		protein_coding	4
ENSGALG00000046425	ENSGALG00000046425.2			pseudogene	20
ENSGALG00000037733	ENSGALG00000037733.3			protein_coding	28
ENSGALG00000043400	ENSGALG00000043400.3	BCDIN3D		protein_coding	33
ENSGALG00000017163	ENSGALG00000017163.6	ACAT1		protein_coding	1
ENSGALG00000019240	ENSGALG00000019240.6			protein_coding	1
ENSGALG00000025751	ENSGALG00000025751.4	NMRK2		protein_coding	28
ENSGALG00000020805	ENSGALG00000020805.2	LRRC8D		protein_coding	8
ENSGALG00000039634	ENSGALG00000039634.2	KRT80		protein_coding	33
ENSGALG00000025450	ENSGALG00000025450.3	gga-mir-1685		miRNA	2
ENSGALG00000007608	ENSGALG00000007608.6	ARHGEF9		protein_coding	4
ENSGALG00000030781	ENSGALG00000030781.3	CA2		protein_coding	2
ENSGALG00000041042	ENSGALG00000041042.2	GABRG3		protein_coding	1
ENSGALG00000010700	ENSGALG00000010700.7	RPA3		protein_coding	2
ENSGALG00000015598	ENSGALG00000015598.6	RASGRF2		protein_coding	Z
ENSGALG00000006194	ENSGALG00000006194.6	SLC52A3		protein_coding	20
ENSGALG00000006170	ENSGALG00000006170.7	LRRC8C		protein_coding	8
ENSGALG00000039541	ENSGALG00000039541.2	SH3GLB2		protein_coding	17
ENSGALG00000017165	ENSGALG00000017165.8	CUL5		protein_coding	1
ENSGALG00000007666	ENSGALG00000007666.5	KCNIP2		protein_coding	6
ENSGALG00000006564	ENSGALG00000006564.7			protein_coding	9
ENSGALG00000021171	ENSGALG00000021171.5			protein_coding	10
ENSGALG00000023189	ENSGALG00000023189.4	UMAD1		protein_coding	2
ENSGALG00000018301	ENSGALG00000018301.2	gga-mir-30e		miRNA	23
ENSGALG00000015084	ENSGALG00000015084.5	IGSF11		protein_coding	1
ENSGALG00000051997	ENSGALG00000051997.1			protein_coding	2
ENSGALG00000018302	ENSGALG00000018302.2	gga-mir-30c-1		miRNA	23
ENSGALG00000025578	ENSGALG00000025578.2	gga-mir-1805		miRNA	1
ENSGALG00000052223	ENSGALG00000052223.1	YPEL1		protein_coding	15
ENSGALG00000006167	ENSGALG00000006167.6	LRRC8B		protein_coding	8
ENSGALG00000050721	ENSGALG00000050721.1			miRNA	1
ENSGALG00000034294	ENSGALG00000034294.2	ATP6V0D2		protein_coding	2
ENSGALG00000038708	ENSGALG00000038708.2	KCNQ4		protein_coding	23
ENSGALG00000016744	ENSGALG00000016744.6	GABRA5		protein_coding	1
ENSGALG00000005696	ENSGALG00000005696.6	ABHD6		protein_coding	12
ENSGALG00000033567	ENSGALG00000033567.2			protein_coding	3
ENSGALG00000035239	ENSGALG00000035239.2	GLCCI1		protein_coding	2
ENSGALG00000034527	ENSGALG00000034527.2			protein_coding	KZ626819.1
ENSGALG00000032156	ENSGALG00000032156.2	TUBGCP6		protein_coding	1
ENSGALG00000054119	ENSGALG00000054119.1	gga-mir-6566		miRNA	KZ626819.1
ENSGALG00000017166	ENSGALG00000017166.5	RAB39A		protein_coding	1
ENSGALG00000028912	ENSGALG00000028912.3	SCRT2		protein_coding	20
ENSGALG00000006547	ENSGALG00000006547.5	PROCR		protein_coding	9
ENSGALG00000050494	ENSGALG00000050494.1			protein_coding	KZ626819.1
ENSGALG00000039817	ENSGALG00000039817.2	NOG2		protein_coding	14
ENSGALG00000040529	ENSGALG00000040529.2	DLX3		protein_coding	27
ENSGALG00000042052	ENSGALG00000042052.2	PPIL2		protein_coding	15
ENSGALG00000054306	ENSGALG00000054306.1	SRXN1		protein_coding	20
ENSGALG00000017167	ENSGALG00000017167.7	SLC35F2		protein_coding	1
ENSGALG00000029392	ENSGALG00000029392.3	GABRB3		protein_coding	1
ENSGALG00000006188	ENSGALG00000006188.7	KYAT3		protein_coding	8
ENSGALG00000006543	ENSGALG00000006543.6	PFKL		protein_coding	9
ENSGALG00000035972	ENSGALG00000035972.2	KRT75		protein_coding	33
ENSGALG00000054013	ENSGALG00000054013.1			miRNA	KZ626819.1
ENSGALG00000001812	ENSGALG00000001812.7	ATCAY		protein_coding	28
ENSGALG00000009205	ENSGALG00000009205.7			protein_coding	14
ENSGALG00000051879	ENSGALG00000051879.1			protein_coding	1
ENSGALG00000008597	ENSGALG00000008597.6			protein_coding	3
ENSGALG00000001806	ENSGALG00000001806.5			protein_coding	28
ENSGALG00000052522	ENSGALG00000052522.1			protein_coding	1
ENSGALG00000008100	ENSGALG00000008100.4	RAPSN		protein_coding	5
ENSGALG00000039701	ENSGALG00000039701.2			protein_coding	KZ626819.1
ENSGALG00000021647	ENSGALG00000021647.5	NRTN		protein_coding	28
ENSGALG00000006445	ENSGALG00000006445.6	ARNT2		protein_coding	10
ENSGALG00000045023	ENSGALG00000045023.2			protein_coding	27
ENSGALG00000010708	ENSGALG00000010708.7	ICA1		protein_coding	2
ENSGALG00000015589	ENSGALG00000015589.6	MSH3		protein_coding	Z
ENSGALG00000026276	ENSGALG00000026276.3	TCF15		protein_coding	20
ENSGALG00000004613	ENSGALG00000004613.4	P2RX5		protein_coding	19
ENSGALG00000017715	ENSGALG00000017715.6	TINAGL1		protein_coding	23
ENSGALG00000012639	ENSGALG00000012639.6	MTERF2		protein_coding	1
ENSGALG00000011560	ENSGALG00000011560.7	PACRG		protein_coding	3
ENSGALG00000004675	ENSGALG00000004675.4	RGS9BP		protein_coding	11
ENSGALG00000017168	ENSGALG00000017168.6	SLN		protein_coding	1
ENSGALG00000027902	ENSGALG00000027902.3	SYNGR2		protein_coding	18
ENSGALG00000040519	ENSGALG00000040519.3	PEF1		protein_coding	23
ENSGALG00000025419	ENSGALG00000025419.2	gga-mir-1588		miRNA	14
ENSGALG00000026757	ENSGALG00000026757.3	DHFR		protein_coding	Z
ENSGALG00000007646	ENSGALG00000007646.6			protein_coding	4
ENSGALG00000029498	ENSGALG00000029498.3	NUDT19		protein_coding	11
ENSGALG00000053332	ENSGALG00000053332.1			protein_coding	14
ENSGALG00000030384	ENSGALG00000030384.2			protein_coding	3
ENSGALG00000043118	ENSGALG00000043118.2	ATP10A		protein_coding	1
ENSGALG00000008108	ENSGALG00000008108.5	PSMC3		protein_coding	5
ENSGALG00000006197	ENSGALG00000006197.7	CSNK2A1		protein_coding	20
ENSGALG00000017169	ENSGALG00000017169.6	ELMOD1		protein_coding	1
ENSGALG00000001800	ENSGALG00000001800.7			protein_coding	28
ENSGALG00000038875	ENSGALG00000038875.2	TMC6		protein_coding	18
ENSGALG00000051829	ENSGALG00000051829.1			protein_coding	1
ENSGALG00000029484	ENSGALG00000029484.3	RIC8B		protein_coding	1
ENSGALG00000007656	ENSGALG00000007656.6			protein_coding	4
ENSGALG00000044970	ENSGALG00000044970.2	LARP6L		protein_coding	28
ENSGALG00000034944	ENSGALG00000034944.2	UBE3A		protein_coding	1
ENSGALG00000004704	ENSGALG00000004704.5	TDRD12		protein_coding	11
ENSGALG00000026836	ENSGALG00000026836.3			protein_coding	23
ENSGALG00000038502	ENSGALG00000038502.2	CCNF		protein_coding	14
ENSGALG00000051043	ENSGALG00000051043.1			protein_coding	1
ENSGALG00000005713	ENSGALG00000005713.6	NCKIPSD		protein_coding	12
ENSGALG00000038671	ENSGALG00000038671.2			protein_coding	18
ENSGALG00000032342	ENSGALG00000032342.2	MIGA2		protein_coding	17
ENSGALG00000041795	ENSGALG00000041795.2	WWP1		protein_coding	2
ENSGALG00000035029	ENSGALG00000035029.2			protein_coding	14
ENSGALG00000001773	ENSGALG00000001773.6	RFX2		protein_coding	28
ENSGALG00000012647	ENSGALG00000012647.7	RFX4		protein_coding	1
ENSGALG00000010711	ENSGALG00000010711.6	NXPH1		protein_coding	2
ENSGALG00000044727	ENSGALG00000044727.2	ANKRD34B		protein_coding	Z
ENSGALG00000030629	ENSGALG00000030629.3	KRT6A		protein_coding	33
ENSGALG00000025576	ENSGALG00000025576.2	gga-mir-1715		miRNA	14
ENSGALG00000015577	ENSGALG00000015577.7			protein_coding	Z
ENSGALG00000041251	ENSGALG00000041251.3	HDAC10		protein_coding	1
ENSGALG00000039791	ENSGALG00000039791.3	DOLPP1		protein_coding	17
ENSGALG00000036582	ENSGALG00000036582.2			protein_coding	14
ENSGALG00000052581	ENSGALG00000052581.1	ARL16		protein_coding	18
ENSGALG00000011562	ENSGALG00000011562.6	PRKN		protein_coding	3
ENSGALG00000040956	ENSGALG00000040956.2	CHIC1		protein_coding	4
ENSGALG00000036763	ENSGALG00000036763.2			pseudogene	12
ENSGALG00000032329	ENSGALG00000032329.3	NPM3		protein_coding	6
ENSGALG00000047719	ENSGALG00000047719.1			protein_coding	23
ENSGALG00000054673	ENSGALG00000054673.1			protein_coding	5
ENSGALG00000050110	ENSGALG00000050110.1			protein_coding	Z
ENSGALG00000053164	ENSGALG00000053164.1			protein_coding	2
ENSGALG00000014717	ENSGALG00000014717.7	ANKRD55		protein_coding	Z
ENSGALG00000049009	ENSGALG00000049009.1			protein_coding	5
ENSGALG00000021158	ENSGALG00000021158.4	SLC7A9		protein_coding	11
ENSGALG00000045074	ENSGALG00000045074.2			protein_coding	Z
ENSGALG00000052784	ENSGALG00000052784.1	BBS12		protein_coding	4
ENSGALG00000030282	ENSGALG00000030282.2	gga-mir-7471		miRNA	14
ENSGALG00000007224	ENSGALG00000007224.7	HGS		protein_coding	18
ENSGALG00000015576	ENSGALG00000015576.7			protein_coding	Z
ENSGALG00000025999	ENSGALG00000025999.4	NDUFA4		protein_coding	2
ENSGALG00000054999	ENSGALG00000054999.1			protein_coding	23
ENSGALG00000049397	ENSGALG00000049397.1			protein_coding	Z
ENSGALG00000054698	ENSGALG00000054698.1			protein_coding	Z
ENSGALG00000045753	ENSGALG00000045753.2	MRPL12		protein_coding	18
ENSGALG00000008635	ENSGALG00000008635.6			protein_coding	1
ENSGALG00000001749	ENSGALG00000001749.7	ACSBG2		protein_coding	28
ENSGALG00000011571	ENSGALG00000011571.6	AGPAT4		protein_coding	3
ENSGALG00000006205	ENSGALG00000006205.7	GTF2B		protein_coding	8
ENSGALG00000039826	ENSGALG00000039826.2	CNGA3		protein_coding	1
ENSGALG00000054954	ENSGALG00000054954.1	gga-mir-7470		miRNA	5
ENSGALG00000015572	ENSGALG00000015572.6	CCDC125		protein_coding	Z
ENSGALG00000014718	ENSGALG00000014718.6	MAP3K1		protein_coding	Z
ENSGALG00000007683	ENSGALG00000007683.6			protein_coding	4
ENSGALG00000029514	ENSGALG00000029514.2	MAPK8IP3		protein_coding	14
ENSGALG00000009943	ENSGALG00000009943.6	FAM117A		protein_coding	27
ENSGALG00000012655	ENSGALG00000012655.7	POLR3B		protein_coding	1
ENSGALG00000037443	ENSGALG00000037443.2	CRAT		protein_coding	17
ENSGALG00000019384	ENSGALG00000019384.5	MAPK12		protein_coding	1
ENSGALG00000050886	ENSGALG00000050886.1	gga-mir-1725		miRNA	5
ENSGALG00000053072	ENSGALG00000053072.1	gga-mir-7470		miRNA	5
ENSGALG00000017170	ENSGALG00000017170.6	ALKBH8		protein_coding	1
ENSGALG00000043209	ENSGALG00000043209.2	ADGRB2		protein_coding	23
ENSGALG00000028327	ENSGALG00000028327.3			protein_coding	5
ENSGALG00000012021	ENSGALG00000012021.6			protein_coding	5
ENSGALG00000032336	ENSGALG00000032336.2			protein_coding	18
ENSGALG00000007753	ENSGALG00000007753.7	POLL		protein_coding	6
ENSGALG00000047687	ENSGALG00000047687.1			protein_coding	Z
ENSGALG00000038041	ENSGALG00000038041.3	PHF14		protein_coding	2
ENSGALG00000008122	ENSGALG00000008122.3	SLC39A13		protein_coding	5
ENSGALG00000007703	ENSGALG00000007703.6			protein_coding	4
ENSGALG00000032672	ENSGALG00000032672.3	KRT5		protein_coding	33
ENSGALG00000020534	ENSGALG00000020534.3	AK6		protein_coding	Z
ENSGALG00000040709	ENSGALG00000040709.3			protein_coding	1
ENSGALG00000007710	ENSGALG00000007710.7			protein_coding	4
ENSGALG00000051054	ENSGALG00000051054.1			protein_coding	KZ626819.1
ENSGALG00000028743	ENSGALG00000028743.2			misc_RNA	1
ENSGALG00000026492	ENSGALG00000026492.4	EMC6		protein_coding	19
ENSGALG00000012023	ENSGALG00000012023.5	DACT1		protein_coding	5
ENSGALG00000033075	ENSGALG00000033075.2			snoRNA	4
ENSGALG00000049637	ENSGALG00000049637.1			miRNA	1
ENSGALG00000040023	ENSGALG00000040023.3	MAPK11		protein_coding	1
ENSGALG00000003265	ENSGALG00000003265.6	PTP4A2		protein_coding	23
ENSGALG00000026089	ENSGALG00000026089.2	SLC26A6		protein_coding	12
ENSGALG00000004756	ENSGALG00000004756.6	CEP89		protein_coding	11
ENSGALG00000001792	ENSGALG00000001792.7	MRPS34		protein_coding	14
ENSGALG00000032375	ENSGALG00000032375.2			snoRNA	4
ENSGALG00000031116	ENSGALG00000031116.2			snoRNA	4
ENSGALG00000042690	ENSGALG00000042690.2	5S_rRNA		rRNA	1
ENSGALG00000034769	ENSGALG00000034769.3	USP12-like		protein_coding	4
ENSGALG00000005789	ENSGALG00000005789.7	UQCRC1		protein_coding	12
ENSGALG00000053594	ENSGALG00000053594.1			protein_coding	1
ENSGALG00000043689	ENSGALG00000043689.2			protein_coding	33
ENSGALG00000009939	ENSGALG00000009939.6	SPOP		protein_coding	27
ENSGALG00000039861	ENSGALG00000039861.2	PLXNB2		protein_coding	1
ENSGALG00000015571	ENSGALG00000015571.7	RAD17		protein_coding	Z
ENSGALG00000033888	ENSGALG00000033888.2	IDH3B		protein_coding	4
ENSGALG00000053552	ENSGALG00000053552.1	IER5L		protein_coding	17
ENSGALG00000033195	ENSGALG00000033195.2	IGF2BP2		protein_coding	9
ENSGALG00000014719	ENSGALG00000014719.7			protein_coding	Z
ENSGALG00000053188	ENSGALG00000053188.1			protein_coding	1
ENSGALG00000049074	ENSGALG00000049074.1			pseudogene	1
ENSGALG00000004618	ENSGALG00000004618.6	TAX1BP3		protein_coding	19
ENSGALG00000015094	ENSGALG00000015094.6	ZBTB20		protein_coding	1
ENSGALG00000006201	ENSGALG00000006201.6	TBC1D20		protein_coding	20
ENSGALG00000051980	ENSGALG00000051980.1			protein_coding	2
ENSGALG00000006237	ENSGALG00000006237.8	PKN2		protein_coding	8
ENSGALG00000050669	ENSGALG00000050669.1			protein_coding	4
ENSGALG00000035951	ENSGALG00000035951.2			pseudogene	20
ENSGALG00000007731	ENSGALG00000007731.7	DPCD		protein_coding	6
ENSGALG00000015117	ENSGALG00000015117.7	DRD3		protein_coding	1
ENSGALG00000001596	ENSGALG00000001596.6	MLLT1		protein_coding	28
ENSGALG00000051046	ENSGALG00000051046.1			protein_coding	3
ENSGALG00000006252	ENSGALG00000006252.6	LMO4		protein_coding	8
ENSGALG00000001592	ENSGALG00000001592.6	ACER1		protein_coding	28
ENSGALG00000014721	ENSGALG00000014721.6			protein_coding	Z
ENSGALG00000004628	ENSGALG00000004628.6	CTNS		protein_coding	19
ENSGALG00000006203	ENSGALG00000006203.7			protein_coding	20
ENSGALG00000044995	ENSGALG00000044995.2			protein_coding	4
ENSGALG00000004814	ENSGALG00000004814.6	RHPN2		protein_coding	11
ENSGALG00000016342	ENSGALG00000016342.5	MYOM2		protein_coding	3
ENSGALG00000035047	ENSGALG00000035047.2			protein_coding	3
ENSGALG00000026621	ENSGALG00000026621.2			misc_RNA	27
ENSGALG00000047293	ENSGALG00000047293.1			protein_coding	11
ENSGALG00000031128	ENSGALG00000031128.2	SENP2		protein_coding	9
ENSGALG00000025257	ENSGALG00000025257.2	gga-mir-1674		miRNA	6
ENSGALG00000033598	ENSGALG00000033598.3	HIRA		protein_coding	15
ENSGALG00000038645	ENSGALG00000038645.3	NXPH3		protein_coding	27
ENSGALG00000035913	ENSGALG00000035913.2	PPP1R27		protein_coding	18
ENSGALG00000007803	ENSGALG00000007803.5			protein_coding	6
ENSGALG00000025569	ENSGALG00000025569.2	gga-mir-1578		miRNA	5
ENSGALG00000031966	ENSGALG00000031966.3	TIMM9		protein_coding	5
ENSGALG00000020003	ENSGALG00000020003.5	MAP3K4		protein_coding	3
ENSGALG00000054723	ENSGALG00000054723.1	AMOTL2		protein_coding	9
ENSGALG00000042449	ENSGALG00000042449.2			protein_coding	KZ626819.1
ENSGALG00000008127	ENSGALG00000008127.6	SPI1		protein_coding	5
ENSGALG00000004839	ENSGALG00000004839.6	GPATCH1		protein_coding	11
ENSGALG00000006482	ENSGALG00000006482.6	FAH		protein_coding	10
ENSGALG00000035950	ENSGALG00000035950.2	NGFR		protein_coding	27
ENSGALG00000017171	ENSGALG00000017171.6	CWF19L2		protein_coding	1
ENSGALG00000024378	ENSGALG00000024378.4	ZNF414		protein_coding	28
ENSGALG00000022887	ENSGALG00000022887.6	KBTBD11		protein_coding	3
ENSGALG00000039812	ENSGALG00000039812.3			protein_coding	4
ENSGALG00000010718	ENSGALG00000010718.6			protein_coding	2
ENSGALG00000053063	ENSGALG00000053063.1	MRPL40		protein_coding	15
ENSGALG00000014724	ENSGALG00000014724.6			protein_coding	Z
ENSGALG00000052703	ENSGALG00000052703.1			protein_coding	AADN05001393.1
ENSGALG00000016350	ENSGALG00000016350.6	ARHGEF10		protein_coding	3
ENSGALG00000007820	ENSGALG00000007820.6	BTRC		protein_coding	6
ENSGALG00000003758	ENSGALG00000003758.5	MREG		protein_coding	7
ENSGALG00000007740	ENSGALG00000007740.7			protein_coding	4
ENSGALG00000051061	ENSGALG00000051061.1			protein_coding	KZ626837.1
ENSGALG00000006488	ENSGALG00000006488.6	RYK		protein_coding	9
ENSGALG00000001841	ENSGALG00000001841.7	ROGDI		protein_coding	14
ENSGALG00000009935	ENSGALG00000009935.5			protein_coding	27
ENSGALG00000017173	ENSGALG00000017173.6	GUCY1A2		protein_coding	1
ENSGALG00000025462	ENSGALG00000025462.2	gga-mir-1780		miRNA	23
ENSGALG00000035561	ENSGALG00000035561.2	CPNE3		protein_coding	2
ENSGALG00000049184	ENSGALG00000049184.1	gga-mir-7481		miRNA	Z
ENSGALG00000004378	ENSGALG00000004378.5	ASB6		protein_coding	17
ENSGALG00000053064	ENSGALG00000053064.1			protein_coding	KZ626837.1
ENSGALG00000049519	ENSGALG00000049519.1	gga-mir-12269		miRNA	4
ENSGALG00000042073	ENSGALG00000042073.3			protein_coding	7
ENSGALG00000044716	ENSGALG00000044716.2	KIAA1109		protein_coding	4
ENSGALG00000037485	ENSGALG00000037485.3	QTRT2		protein_coding	1
ENSGALG00000007748	ENSGALG00000007748.7	SLC16A2		protein_coding	4
ENSGALG00000003272	ENSGALG00000003272.6	KHDRBS1		protein_coding	23
ENSGALG00000045282	ENSGALG00000045282.2			protein_coding	Z
ENSGALG00000025213	ENSGALG00000025213.2	gga-mir-1709		miRNA	1
ENSGALG00000044654	ENSGALG00000044654.2	C22orf39		protein_coding	15
ENSGALG00000014725	ENSGALG00000014725.6	PLK2		protein_coding	Z
ENSGALG00000035140	ENSGALG00000035140.2	TMEM106B		protein_coding	2
ENSGALG00000049201	ENSGALG00000049201.1			protein_coding	KZ626837.1
ENSGALG00000042521	ENSGALG00000042521.2	MPP3		protein_coding	27
ENSGALG00000004853	ENSGALG00000004853.6	LRP3		protein_coding	11
ENSGALG00000004637	ENSGALG00000004637.7			protein_coding	19
ENSGALG00000012037	ENSGALG00000012037.6	ARID4A		protein_coding	5
ENSGALG00000008148	ENSGALG00000008148.6	MYBPC3		protein_coding	5
ENSGALG00000027981	ENSGALG00000027981.4	AASDHPPT		protein_coding	1
ENSGALG00000039606	ENSGALG00000039606.3	CLN8		protein_coding	3
ENSGALG00000047697	ENSGALG00000047697.1			protein_coding	KZ626837.1
ENSGALG00000014726	ENSGALG00000014726.6	RAB3C		protein_coding	Z
ENSGALG00000046812	ENSGALG00000046812.1			miRNA	Z
ENSGALG00000051771	ENSGALG00000051771.1			protein_coding	KZ626837.1
ENSGALG00000045602	ENSGALG00000045602.2			protein_coding	20
ENSGALG00000054375	ENSGALG00000054375.1	gga-mir-7440		miRNA	Z
ENSGALG00000008443	ENSGALG00000008443.6	ARHGDIA		protein_coding	18
ENSGALG00000015551	ENSGALG00000015551.6	GRIN3A		protein_coding	Z
ENSGALG00000047953	ENSGALG00000047953.1			protein_coding	KZ626837.1
ENSGALG00000053464	ENSGALG00000053464.1	CCDC191		protein_coding	1
ENSGALG00000004649	ENSGALG00000004649.5	TRPV1		protein_coding	19
ENSGALG00000044875	ENSGALG00000044875.2			protein_coding	33
ENSGALG00000006284	ENSGALG00000006284.7	SH3GLB1		protein_coding	8
ENSGALG00000033997	ENSGALG00000033997.3	ZNF800		protein_coding	1
ENSGALG00000050947	ENSGALG00000050947.1			protein_coding	7
ENSGALG00000028658	ENSGALG00000028658.3	KBTBD3		protein_coding	1
ENSGALG00000033381	ENSGALG00000033381.2			protein_coding	33
ENSGALG00000014727	ENSGALG00000014727.6	PDE4D		protein_coding	Z
ENSGALG00000035254	ENSGALG00000035254.3			protein_coding	KZ626837.1
ENSGALG00000037644	ENSGALG00000037644.2	CNGB3		protein_coding	2
ENSGALG00000029827	ENSGALG00000029827.2			protein_coding	14
ENSGALG00000015123	ENSGALG00000015123.5	ZDHHC23		protein_coding	1
ENSGALG00000017177	ENSGALG00000017177.7	MSANTD4		protein_coding	1
ENSGALG00000052532	ENSGALG00000052532.1			protein_coding	KZ626837.1
ENSGALG00000032029	ENSGALG00000032029.3	SRF		protein_coding	3
ENSGALG00000006207	ENSGALG00000006207.6	HM13		protein_coding	20
ENSGALG00000004729	ENSGALG00000004729.6	SLC7A10		protein_coding	11
ENSGALG00000032937	ENSGALG00000032937.2	DLGAP2		protein_coding	3
ENSGALG00000038579	ENSGALG00000038579.2			protein_coding	33
ENSGALG00000028886	ENSGALG00000028886.3			protein_coding	3
ENSGALG00000026449	ENSGALG00000026449.3			protein_coding	12
ENSGALG00000046316	ENSGALG00000046316.2	CFAP97D1		protein_coding	27
ENSGALG00000003287	ENSGALG00000003287.7	TMEM39B		protein_coding	23
ENSGALG00000034510	ENSGALG00000034510.2	VPS16		protein_coding	4
ENSGALG00000042446	ENSGALG00000042446.2	ACSM5		protein_coding	14
ENSGALG00000038017	ENSGALG00000038017.2	gga-mir-6542		miRNA	3
ENSGALG00000004293	ENSGALG00000004293.6			protein_coding	3
ENSGALG00000015548	ENSGALG00000015548.7	RNF20		protein_coding	Z
